SimulationID,Wslot,Wtaper,Ltapper,Wbalun,Wstrip,Lstrip_offset,S11_Raw_File,S11_Clean_File,Gain_Raw_File,Gain_Clean_File,MinS11_dB,MinS11_Freq_GHz,PeakGain_dB,PeakGain_Theta_deg,Timestamp,Success,ErrorMessage
SIM188,0.0191805925542323,1.74028159759024,3.44246557102732,0.336882136729146,0.135310214955515,0.427205576456294,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM188_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM188_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM188_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM188_Gain_clean.csv,-19.4647853953909,10.015,7.47692526118726,90,2026-04-13 23:00:59,1,
SIM189,0.0294173663702492,1.74098675275893,3.67192820042943,0.329192413148886,0.151777923250061,0.257956430844873,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM189_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM189_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM189_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM189_Gain_clean.csv,-40.9097492153631,16.125,7.70628103323739,90,2026-04-13 23:03:17,1,
SIM190,0.0126994577868528,1.97670781363987,4.08269600991378,0.389610782979692,0.142136712054196,0.283643148186129,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM190_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM190_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM190_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM190_Gain_clean.csv,-50.3166893737216,15.15,8.04937250724539,90,2026-04-13 23:05:44,1,
SIM191,0.0375619686353384,1.99557956848623,3.52570173942301,0.304123894288407,0.137203003160699,0.376151928163423,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM191_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM191_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM191_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM191_Gain_clean.csv,-18.7860832890384,20.155,7.6721862437445,90,2026-04-13 23:07:21,1,
SIM192,0.014604560637018,1.68862422004599,4.06057147920576,0.357772362392031,0.151260216310678,0.312230086707709,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM192_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM192_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM192_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM192_Gain_clean.csv,-35.2267497589377,15.54,7.96027401671746,90,2026-04-13 23:09:12,1,
SIM193,0.0315756137058145,1.84058528393793,3.66778846793853,0.39576150236703,0.154694452173667,0.286781608622245,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM193_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM193_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM193_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM193_Gain_clean.csv,-43.2910455904727,15.085,7.7175064956991,90,2026-04-13 23:11:47,1,
SIM194,0.035716487579935,1.81288203335251,3.96948760290696,0.360048616255385,0.131234620398645,0.379840007521928,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM194_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM194_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM194_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM194_Gain_clean.csv,-17.3493321022954,16.32,8.0455908337638,90,2026-04-13 23:13:34,1,
SIM195,0.01682349468302,1.79719960542961,3.77223467013875,0.366320295941892,0.119455262272114,0.421483862273324,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM195_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM195_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM195_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM195_Gain_clean.csv,-24.8591690049541,9.625,7.76462227497556,90,2026-04-13 23:16:10,1,
SIM196,0.0189818281809189,1.91330993300845,3.47751119927393,0.34337847329421,0.1507131037636,0.447570978716678,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM196_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM196_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM196_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM196_Gain_clean.csv,-15.1811791192189,12.225,7.50749857716154,90,2026-04-13 23:19:11,1,
SIM197,0.0263283002844089,1.70704457357488,3.73989760388115,0.323540785662159,0.139311598512161,0.446693530496378,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM197_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM197_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM197_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM197_Gain_clean.csv,-14.7624352304057,8,7.77001932724848,94,2026-04-13 23:21:29,1,
SIM198,0.0231630334538205,1.98230511060825,3.97764696945489,0.418835351779015,0.115000263900447,0.35727584509957,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM198_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM198_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM198_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM198_Gain_clean.csv,-30.8390782162954,11.64,8.03869471673962,90,2026-04-13 23:23:13,1,
SIM199,0.0353363853234697,1.68281286915335,3.53630291649835,0.332017786676753,0.117092095988219,0.290417958978606,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM199_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM199_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM199_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM199_Gain_clean.csv,-48.6579655639793,15.215,7.60895991428978,90,2026-04-13 23:25:10,1,
SIM200,0.0135460843468633,1.87037678982269,3.73704695750401,0.357384264612537,0.140345954828367,0.422222506089379,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM200_S11.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM200_S11_clean.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM200_Gain.csv,W:\Formal\Vivaldi\DATA\results\vivaldi_sweep_20260413_155533\SIM200_Gain_clean.csv,-20.211815808585,11.705,7.72016032009753,92,2026-04-13 23:27:41,1,
